date;weights
15/09/2018;0.001282316
15/09/2018;0.001202713
15/09/2018;5.65147E-07
15/09/2018;1.49496E-05
15/09/2018;1.06191E-05
15/09/2018;3.61739E-05
15/09/2018;0.000206781
15/09/2018;0.000297091
15/09/2018;0.000797207
15/09/2018;0.000454841
15/09/2018;0.000895607
15/09/2018;0.002391521
15/09/2018;0.002588847
15/09/2018;0.011106748
15/09/2018;0.006280389
15/09/2018;0.02468676
15/09/2018;0.01850488
15/09/2018;0.005788463
15/09/2018;0.00124907
15/09/2018;0.004081
15/09/2018;0.001009562
15/09/2018;0.000727605
15/09/2018;0.001462401
15/09/2018;0.001181661
15/09/2018;0.001385177
15/09/2018;0.000223716
15/09/2018;0.000117211
16/09/2018;9.42316E-05
16/09/2018;0.000162504
16/09/2018;6.10669E-05
16/09/2018;2.93629E-05
16/09/2018;0.000286112
16/09/2018;0.000281295
16/09/2018;4.49766E-05
16/09/2018;3.92216E-05
16/09/2018;4.9135E-06
16/09/2018;0.00014352
16/09/2018;8.628E-06
16/09/2018;1.91295E-05
16/09/2018;2.17762E-05
16/09/2018;9.45951E-06
16/09/2018;1.06396E-06
16/09/2018;3.76382E-06
16/09/2018;1.58606E-05
16/09/2018;8.84224E-05
16/09/2018;2.20694E-05
16/09/2018;6.5733E-06
16/09/2018;5.6461E-06
16/09/2018;5.05841E-05
16/09/2018;3.07266E-05
16/09/2018;1.03018E-05
16/09/2018;0.000295184
16/09/2018;4.24126E-05
16/09/2018;0.000101662
16/09/2018;0.000100466
16/09/2018;1.72273E-05
16/09/2018;0.000281512
16/09/2018;3.29137E-05
16/09/2018;2.44881E-05
16/09/2018;1.63869E-05
16/09/2018;1.02818E-06
16/09/2018;9.92579E-05
16/09/2018;0.000279538
16/09/2018;0.000293925
16/09/2018;0.002825433
16/09/2018;0.001102201
16/09/2018;0.00030159
16/09/2018;0.000505278
16/09/2018;0.000204871
16/09/2018;0.000979362
16/09/2018;0.003294074
16/09/2018;0.000741616
16/09/2018;0.000560301
16/09/2018;2.62649E-05
16/09/2018;0.000168637
17/09/2018;0.000117325
17/09/2018;0.000118285
17/09/2018;9.91148E-06
17/09/2018;0.000154263
17/09/2018;0.000577443
