date;Leverage;No leverage;datealt;CRIX
15/10/2018;0.951214;0.690782;;
15/10/2018;0.951214;0.689514;;
15/10/2018;0.951214;0.685241;;
15/10/2018;0.951214;0.682327;;
15/10/2018;0.951214;0.685853;;
15/10/2018;0.951214;0.684801;;
15/10/2018;0.951214;0.685543;;
15/10/2018;0.951214;0.683621;;
15/10/2018;0.951214;0.683097;;
15/10/2018;0.951214;0.683105;;
15/10/2018;0.951214;0.683738;;
15/10/2018;0.951214;0.6836;;
15/10/2018;0.951214;0.681808;;
15/10/2018;0.951214;0.696341;;
15/10/2018;0.951214;0.689933;;
15/10/2018;0.951211;0.668182;;
15/10/2018;0.951208;0.631117;;
15/10/2018;0.951208;0.661778;;
15/10/2018;0.951208;0.674097;;
15/10/2018;0.951208;0.670735;;
15/10/2018;0.951208;0.677245;;
15/10/2018;0.951208;0.680699;;
15/10/2018;0.951208;0.676406;;
15/10/2018;0.951208;0.676787;;
15/10/2018;0.951207;0.669464;;
15/10/2018;0.951206;0.662444;;
15/10/2018;0.951206;0.665109;;
15/10/2018;0.951206;0.664734;;
15/10/2018;0.951206;0.666049;;
15/10/2018;0.951206;0.665383;;
15/10/2018;0.951206;0.664841;;
15/10/2018;0.951206;0.666519;;
15/10/2018;0.951206;0.667951;;
16/10/2018;0.951206;0.667948;;
16/10/2018;0.951206;0.666926;;
16/10/2018;0.951206;0.668324;;
16/10/2018;0.951206;0.666831;;
16/10/2018;0.951206;0.667409;;
16/10/2018;0.951206;0.666928;;
16/10/2018;0.951206;0.66921;;
16/10/2018;0.951206;0.668417;;
16/10/2018;0.951206;0.669084;;
16/10/2018;0.951207;0.671758;;
16/10/2018;0.951205;0.673464;;
16/10/2018;0.951205;0.67403;;
16/10/2018;0.951205;0.674537;;
16/10/2018;0.951205;0.674368;;
16/10/2018;0.951205;0.676;;
16/10/2018;0.951205;0.676185;;
16/10/2018;0.951205;0.676323;;
16/10/2018;0.951205;0.677098;;
16/10/2018;0.951205;0.67659;;
16/10/2018;0.951205;0.676223;;
16/10/2018;0.951205;0.676368;;
16/10/2018;0.951205;0.676501;;
16/10/2018;0.951205;0.676431;;
16/10/2018;0.951205;0.676856;;
16/10/2018;0.951205;0.676343;;
16/10/2018;0.951205;0.67564;;
16/10/2018;0.951205;0.674922;;
16/10/2018;0.951205;0.675567;;
16/10/2018;0.951205;0.674669;;
16/10/2018;0.951205;0.675285;;
16/10/2018;0.951205;0.674369;;
16/10/2018;0.951205;0.674539;;
16/10/2018;0.951205;0.674338;;
16/10/2018;0.951205;0.67463;;
16/10/2018;0.951205;0.675561;;
16/10/2018;0.951205;0.67688;;
16/10/2018;0.951205;0.676735;;
16/10/2018;0.951204;0.676175;;
16/10/2018;0.951204;0.676375;;
16/10/2018;0.951204;0.675316;;
16/10/2018;0.951204;0.674463;;
16/10/2018;0.951204;0.673501;;
16/10/2018;0.951204;0.674042;;
16/10/2018;0.951204;0.675219;;
16/10/2018;0.951204;0.674131;;
16/10/2018;0.951204;0.673981;;
16/10/2018;0.951204;0.674256;;
16/10/2018;0.951204;0.674513;;
17/10/2018;0.951204;0.6747;;
17/10/2018;0.951204;0.674474;;
17/10/2018;0.951203;0.673069;;
17/10/2018;0.951203;0.672748;;
17/10/2018;0.951203;0.672594;;
17/10/2018;0.951203;0.672503;;
17/10/2018;0.951203;0.673302;;
17/10/2018;0.951203;0.672952;;
17/10/2018;0.951203;0.672009;;
17/10/2018;0.951203;0.672196;;
17/10/2018;0.951203;0.674603;;
17/10/2018;0.951203;0.67342;;
17/10/2018;0.951203;0.67243;;
17/10/2018;0.951203;0.672784;;
17/10/2018;0.951202;0.673594;;
17/10/2018;0.951202;0.67367;;
17/10/2018;0.951202;0.673203;;
17/10/2018;0.951201;0.674006;;
17/10/2018;0.951201;0.673367;;
17/10/2018;0.9512;0.673907;;
17/10/2018;0.9512;0.673065;;
17/10/2018;0.9512;0.672906;;
17/10/2018;0.9512;0.672816;;
17/10/2018;0.9512;0.672314;;
17/10/2018;0.9512;0.671554;;
17/10/2018;0.9512;0.671569;;
17/10/2018;0.9512;0.671514;;
17/10/2018;0.9512;0.671769;;
17/10/2018;0.9512;0.67224;;
17/10/2018;0.9512;0.672755;;
17/10/2018;0.9512;0.672714;;
17/10/2018;0.9512;0.672705;;
17/10/2018;0.9512;0.672218;;
17/10/2018;0.9512;0.672212;;
17/10/2018;0.9512;0.672089;;
17/10/2018;0.9512;0.671923;;
17/10/2018;0.9512;0.6719;;
17/10/2018;0.9512;0.671612;;
17/10/2018;0.9512;0.671195;;
17/10/2018;0.9512;0.671327;;
17/10/2018;0.9512;0.668588;;
17/10/2018;0.9512;0.669843;;
17/10/2018;0.9512;0.669841;;
17/10/2018;0.9512;0.6697;;
17/10/2018;0.9512;0.669503;;
17/10/2018;0.9512;0.668972;;
17/10/2018;0.9512;0.670571;;
17/10/2018;0.9512;0.672234;;
18/10/2018;0.9512;0.671962;;
18/10/2018;0.9512;0.672616;;
18/10/2018;0.9512;0.672591;;
18/10/2018;0.9512;0.672251;;
18/10/2018;0.9512;0.670981;;
18/10/2018;0.9512;0.671462;;
18/10/2018;0.9512;0.671351;;
18/10/2018;0.9512;0.671498;;
18/10/2018;0.9512;0.672325;;
18/10/2018;0.9512;0.672073;;
18/10/2018;0.9512;0.67132;;
18/10/2018;0.9512;0.669989;;
18/10/2018;0.9512;0.669589;;
18/10/2018;0.9512;0.670206;;
18/10/2018;0.9512;0.671119;;
18/10/2018;0.9512;0.671966;;
18/10/2018;0.951199;0.670972;;
18/10/2018;0.951199;0.671416;;
18/10/2018;0.951199;0.671036;;
18/10/2018;0.951199;0.671193;;
18/10/2018;0.951199;0.670997;;
18/10/2018;0.951199;0.67118;;
18/10/2018;0.951199;0.671226;;
18/10/2018;0.951199;0.671136;;
18/10/2018;0.951199;0.671437;;
18/10/2018;0.951199;0.671366;;
18/10/2018;0.951199;0.670534;;
18/10/2018;0.951199;0.67052;;
18/10/2018;0.951199;0.671287;;
18/10/2018;0.951199;0.671168;;
18/10/2018;0.951199;0.6714;;
18/10/2018;0.951199;0.670506;;
18/10/2018;0.951199;0.67136;;
18/10/2018;0.951199;0.67103;;
18/10/2018;0.951189;0.669873;;
18/10/2018;0.951181;0.669588;;
18/10/2018;0.951181;0.670845;;
18/10/2018;0.951177;0.670015;;
18/10/2018;0.951177;0.67057;;
18/10/2018;0.951176;0.671162;;
18/10/2018;0.951176;0.670475;;
18/10/2018;0.951176;0.668956;;
18/10/2018;0.951176;0.669115;;
18/10/2018;0.951176;0.668669;;
18/10/2018;0.951176;0.667999;;
18/10/2018;0.951176;0.66806;;
18/10/2018;0.951176;0.668038;;
18/10/2018;0.951176;0.667589;;
19/10/2018;0.951176;0.663191;;
19/10/2018;0.951176;0.663524;;
19/10/2018;0.951176;0.661358;;
19/10/2018;0.951176;0.659917;;
19/10/2018;0.951176;0.656941;;
19/10/2018;0.951176;0.653786;;
19/10/2018;0.951176;0.658256;;
19/10/2018;0.951176;0.656902;;
19/10/2018;0.951176;0.658841;;
19/10/2018;0.951176;0.660466;;
19/10/2018;0.951176;0.659378;;
19/10/2018;0.951176;0.65876;;
19/10/2018;0.951176;0.657883;;
19/10/2018;0.951176;0.656943;;
19/10/2018;0.951176;0.657491;;
19/10/2018;0.951176;0.658318;;
19/10/2018;0.951176;0.661885;;
19/10/2018;0.951176;0.661406;;
19/10/2018;0.951176;0.662627;;
19/10/2018;0.951176;0.662393;;
19/10/2018;0.951176;0.662469;;
19/10/2018;0.951176;0.661661;;
19/10/2018;0.951176;0.662002;;
19/10/2018;0.951176;0.662292;;
19/10/2018;0.951176;0.661064;;
19/10/2018;0.951176;0.660459;;
19/10/2018;0.951176;0.659742;;
19/10/2018;0.951176;0.659835;;
19/10/2018;0.951176;0.660091;;
19/10/2018;0.951176;0.658341;;
19/10/2018;0.951176;0.659234;;
19/10/2018;0.951176;0.659092;;
19/10/2018;0.951176;0.658792;;
19/10/2018;0.951176;0.657845;;
19/10/2018;0.951176;0.658506;;
19/10/2018;0.951176;0.658815;;
19/10/2018;0.951176;0.661487;;
19/10/2018;0.951176;0.662606;;
19/10/2018;0.951176;0.66344;;
19/10/2018;0.951176;0.663006;;
19/10/2018;0.951176;0.662639;;
19/10/2018;0.951176;0.661907;;
19/10/2018;0.951176;0.661697;;
19/10/2018;0.951176;0.661154;;
19/10/2018;0.951176;0.661845;;
19/10/2018;0.951176;0.661909;;
19/10/2018;0.951176;0.661754;;
19/10/2018;0.951176;0.663207;;
20/10/2018;0.951176;0.663562;;
20/10/2018;0.951176;0.663914;;
20/10/2018;0.951176;0.665677;;
20/10/2018;0.951176;0.665834;;
20/10/2018;0.951176;0.66517;;
20/10/2018;0.951176;0.665613;;
20/10/2018;0.951176;0.665113;;
20/10/2018;0.951176;0.665618;;
20/10/2018;0.951176;0.664931;;
20/10/2018;0.951176;0.66638;;
20/10/2018;0.951176;0.665489;;
20/10/2018;0.951176;0.66605;;
20/10/2018;0.951176;0.666149;;
20/10/2018;0.951176;0.666942;;
20/10/2018;0.951176;0.665798;;
20/10/2018;0.951176;0.665743;;
20/10/2018;0.951176;0.666788;;
20/10/2018;0.951176;0.666296;;
20/10/2018;0.951176;0.665035;;
20/10/2018;0.951176;0.665275;;
20/10/2018;0.951176;0.665003;;
20/10/2018;0.951176;0.667818;;
20/10/2018;0.951176;0.66832;;
20/10/2018;0.951176;0.667235;;
20/10/2018;0.951176;0.667644;;
20/10/2018;0.951176;0.66702;;
20/10/2018;0.951176;0.667569;;
20/10/2018;0.951176;0.667527;;
20/10/2018;0.951176;0.666825;;
20/10/2018;0.951176;0.667022;;
20/10/2018;0.951176;0.667512;;
20/10/2018;0.951176;0.667834;;
20/10/2018;0.951176;0.669592;;
20/10/2018;0.951176;0.668594;;
20/10/2018;0.951176;0.668657;;
20/10/2018;0.951176;0.66773;;
20/10/2018;0.951176;0.66827;;
20/10/2018;0.951176;0.668335;;
20/10/2018;0.951176;0.667765;;
20/10/2018;0.951176;0.667711;;
20/10/2018;0.951176;0.66795;;
20/10/2018;0.951176;0.667779;;
20/10/2018;0.951176;0.667469;;
20/10/2018;0.951176;0.667002;;
20/10/2018;0.951176;0.667142;;
20/10/2018;0.951176;0.667524;;
20/10/2018;0.951176;0.668022;;
20/10/2018;0.951176;0.667528;;
21/10/2018;0.951176;0.667674;;
21/10/2018;0.951176;0.666347;;
21/10/2018;0.951176;0.667317;;
21/10/2018;0.951176;0.667866;;
21/10/2018;0.951176;0.667472;;
21/10/2018;0.951176;0.666798;;
21/10/2018;0.951176;0.666478;;
21/10/2018;0.951176;0.666093;;
21/10/2018;0.951176;0.665614;;
21/10/2018;0.951176;0.668077;;
21/10/2018;0.951176;0.667022;;
21/10/2018;0.951176;0.667846;;
21/10/2018;0.951176;0.667189;;
21/10/2018;0.951176;0.666867;;
21/10/2018;0.951176;0.668007;;
21/10/2018;0.951176;0.667524;;
21/10/2018;0.951176;0.666623;;
21/10/2018;0.951175;0.66653;;
21/10/2018;0.951175;0.666812;;
21/10/2018;0.951175;0.666574;;
21/10/2018;0.951175;0.667463;;
21/10/2018;0.951175;0.667289;;
21/10/2018;0.951175;0.667124;;
21/10/2018;0.951175;0.666306;;
21/10/2018;0.951175;0.666308;;
21/10/2018;0.951175;0.666253;;
21/10/2018;0.951175;0.665377;;
21/10/2018;0.951175;0.665804;;
21/10/2018;0.951175;0.666515;;
21/10/2018;0.951175;0.665456;;
21/10/2018;0.951175;0.665945;;
21/10/2018;0.951175;0.66625;;
21/10/2018;0.951175;0.665648;;
21/10/2018;0.951175;0.665428;;
21/10/2018;0.951175;0.664682;;
21/10/2018;0.951175;0.664556;;
21/10/2018;0.951175;0.664524;;
21/10/2018;0.951175;0.663912;;
21/10/2018;0.951175;0.663715;;
21/10/2018;0.951175;0.663083;;
21/10/2018;0.951175;0.661934;;
21/10/2018;0.951175;0.661506;;
21/10/2018;0.951175;0.662876;;
21/10/2018;0.951175;0.662647;;
21/10/2018;0.951175;0.662003;;
21/10/2018;0.951175;0.66287;;
21/10/2018;0.951175;0.662241;;
21/10/2018;0.951175;0.662098;;
22/10/2018;0.951175;0.662566;;
22/10/2018;0.951175;0.662593;;
22/10/2018;0.951175;0.66128;;
22/10/2018;0.951175;0.662022;;
22/10/2018;0.951175;0.660333;;
22/10/2018;0.951175;0.661228;;
22/10/2018;0.951175;0.660886;;
22/10/2018;0.951175;0.660395;;
22/10/2018;0.951175;0.660708;;
22/10/2018;0.951175;0.66072;;
22/10/2018;0.951175;0.660915;;
22/10/2018;0.951175;0.661239;;
22/10/2018;0.951175;0.661416;;
22/10/2018;0.951175;0.660743;;
22/10/2018;0.951175;0.660671;;
22/10/2018;0.951175;0.659846;;
22/10/2018;0.951175;0.659358;;
22/10/2018;0.951175;0.659302;;
22/10/2018;0.951175;0.659344;;
22/10/2018;0.951175;0.65821;;
22/10/2018;0.951175;0.658225;;
22/10/2018;0.951175;0.659701;;
22/10/2018;0.951175;0.659259;;
22/10/2018;0.951175;0.658906;;
22/10/2018;0.951175;0.659072;;
22/10/2018;0.951175;0.658244;;
22/10/2018;0.951175;0.659076;;
22/10/2018;0.951175;0.658904;;
22/10/2018;0.951175;0.657906;;
22/10/2018;0.951175;0.658303;;
22/10/2018;0.951175;0.657395;;
22/10/2018;0.951175;0.656781;;
22/10/2018;0.951175;0.656488;;
22/10/2018;0.951175;0.656291;;
22/10/2018;0.951175;0.655384;;
22/10/2018;0.951175;0.65514;;
22/10/2018;0.951175;0.655191;;
22/10/2018;0.951175;0.654774;;
22/10/2018;0.951175;0.654901;;
22/10/2018;0.951175;0.657579;;
22/10/2018;0.951175;0.657247;;
22/10/2018;0.951175;0.656534;;
22/10/2018;0.951175;0.656599;;
22/10/2018;0.951175;0.656109;;
22/10/2018;0.951175;0.654738;;
22/10/2018;0.951175;0.65415;;
22/10/2018;0.951175;0.654301;;
22/10/2018;0.951175;0.654697;;
23/10/2018;0.951175;0.654119;;
23/10/2018;0.951175;0.654039;;
23/10/2018;0.951175;0.65432;;
23/10/2018;0.951175;0.653109;;
23/10/2018;0.951175;0.655397;;
23/10/2018;0.951175;0.654341;;
23/10/2018;0.951175;0.654222;;
23/10/2018;0.951175;0.653388;;
23/10/2018;0.951175;0.652482;;
23/10/2018;0.951175;0.652831;;
23/10/2018;0.951175;0.65422;;
23/10/2018;0.951175;0.654898;;
23/10/2018;0.951175;0.654423;;
23/10/2018;0.951175;0.654448;;
23/10/2018;0.951175;0.655102;;
23/10/2018;0.951175;0.655303;;
23/10/2018;0.951175;0.655488;;
23/10/2018;0.951175;0.656028;;
23/10/2018;0.951175;0.656034;;
23/10/2018;0.951175;0.657416;;
23/10/2018;0.951175;0.657435;;
23/10/2018;0.951175;0.656685;;
23/10/2018;0.951175;0.655759;;
23/10/2018;0.951175;0.655147;;
23/10/2018;0.951175;0.653575;;
23/10/2018;0.951175;0.653873;;
23/10/2018;0.951175;0.652952;;
23/10/2018;0.951175;0.653372;;
23/10/2018;0.951175;0.654488;;
23/10/2018;0.951175;0.653694;;
23/10/2018;0.951175;0.652697;;
23/10/2018;0.951175;0.652007;;
23/10/2018;0.951175;0.65156;;
23/10/2018;0.951175;0.652197;;
23/10/2018;0.951175;0.651925;;
23/10/2018;0.951175;0.652331;;
23/10/2018;0.951175;0.650533;;
23/10/2018;0.951175;0.650225;;
23/10/2018;0.951175;0.649104;;
23/10/2018;0.951175;0.64668;;
23/10/2018;0.951175;0.64681;;
23/10/2018;0.951175;0.646891;;
23/10/2018;0.951175;0.647282;;
23/10/2018;0.951175;0.64703;;
23/10/2018;0.951175;0.646663;;
23/10/2018;0.951175;0.646233;;
23/10/2018;0.951175;0.645433;;
23/10/2018;0.951175;0.644628;;
24/10/2018;0.951175;0.644468;;
24/10/2018;0.951175;0.643622;;
24/10/2018;0.951175;0.643491;;
24/10/2018;0.951175;0.643244;;
24/10/2018;0.951175;0.643598;;
24/10/2018;0.951175;0.643749;;
24/10/2018;0.951175;0.643315;;
24/10/2018;0.951175;0.642457;;
24/10/2018;0.951175;0.644124;;
24/10/2018;0.951175;0.646204;;
24/10/2018;0.951175;0.646222;;
24/10/2018;0.951175;0.648238;;
24/10/2018;0.951175;0.64721;;
24/10/2018;0.951175;0.647039;;
24/10/2018;0.951175;0.646299;;
24/10/2018;0.951175;0.646298;;
24/10/2018;0.951175;0.646371;;
24/10/2018;0.951175;0.646581;;
24/10/2018;0.951175;0.647582;;
24/10/2018;0.951175;0.64817;;
24/10/2018;0.951175;0.648341;;
24/10/2018;0.951175;0.647543;;
24/10/2018;0.951175;0.647847;;
24/10/2018;0.951175;0.647258;;
24/10/2018;0.951175;0.646944;;
24/10/2018;0.951175;0.64644;;
24/10/2018;0.951175;0.645771;;
24/10/2018;0.951175;0.645618;;
24/10/2018;0.951175;0.645724;;
24/10/2018;0.951175;0.645582;;
24/10/2018;0.951175;0.645642;;
24/10/2018;0.951175;0.645163;;
24/10/2018;0.951175;0.645275;;
24/10/2018;0.951175;0.644629;;
24/10/2018;0.951175;0.644262;;
24/10/2018;0.951175;0.64381;;
24/10/2018;0.951175;0.642943;;
24/10/2018;0.951175;0.643266;;
24/10/2018;0.951175;0.644538;;
24/10/2018;0.951175;0.644045;;
24/10/2018;0.951175;0.643229;;
24/10/2018;0.951175;0.644167;;
24/10/2018;0.951175;0.643951;;
24/10/2018;0.951175;0.643619;;
24/10/2018;0.951175;0.643337;;
24/10/2018;0.951175;0.644842;;
24/10/2018;0.951175;0.644192;;
24/10/2018;0.951175;0.643672;;
25/10/2018;0.951175;0.642979;;
25/10/2018;0.951175;0.643073;;
25/10/2018;0.951175;0.643164;;
25/10/2018;0.951175;0.643078;;
25/10/2018;0.951175;0.642518;;
25/10/2018;0.951175;0.641909;;
25/10/2018;0.951175;0.642036;;
25/10/2018;0.951175;0.641232;;
25/10/2018;0.951175;0.641408;;
25/10/2018;0.951175;0.641283;;
25/10/2018;0.951175;0.641069;;
25/10/2018;0.951175;0.641139;;
25/10/2018;0.951175;0.640604;;
25/10/2018;0.951175;0.640795;;
25/10/2018;0.951175;0.640212;;
25/10/2018;0.951175;0.640237;;
25/10/2018;0.951175;0.64044;;
25/10/2018;0.951175;0.640099;;
25/10/2018;0.951175;0.640311;;
25/10/2018;0.951175;0.640846;;
25/10/2018;0.951175;0.639999;;
25/10/2018;0.951175;0.640475;;
25/10/2018;0.951175;0.640061;;
25/10/2018;0.951175;0.639896;;
25/10/2018;0.951175;0.639662;;
25/10/2018;0.951175;0.64013;;
25/10/2018;0.951174;0.6389;;
25/10/2018;0.951174;0.639686;;
25/10/2018;0.951174;0.639124;;
25/10/2018;0.951174;0.63934;;
25/10/2018;0.951174;0.638902;;
25/10/2018;0.951174;0.639383;;
25/10/2018;0.951174;0.639409;;
25/10/2018;0.951174;0.639446;;
25/10/2018;0.951174;0.63872;;
25/10/2018;0.951174;0.639148;;
25/10/2018;0.951174;0.639058;;
25/10/2018;0.951174;0.638972;;
25/10/2018;0.951174;0.638675;;
25/10/2018;0.951174;0.638445;;
25/10/2018;0.951174;0.63809;;
25/10/2018;0.951174;0.637833;;
25/10/2018;0.951174;0.637681;;
25/10/2018;0.951174;0.63716;;
25/10/2018;0.951174;0.636586;;
25/10/2018;0.951174;0.635984;;
25/10/2018;0.951174;0.636866;;
25/10/2018;0.951174;0.636936;;
26/10/2018;0.951174;0.636841;;
26/10/2018;0.951174;0.637452;;
26/10/2018;0.951174;0.637191;;
26/10/2018;0.951174;0.63659;;
26/10/2018;0.951174;0.636002;;
26/10/2018;0.951174;0.637926;;
26/10/2018;0.951174;0.63724;;
26/10/2018;0.951174;0.636856;;
26/10/2018;0.951174;0.63693;;
26/10/2018;0.951174;0.638064;;
26/10/2018;0.951174;0.637312;;
26/10/2018;0.951174;0.637432;;
26/10/2018;0.951174;0.636955;;
26/10/2018;0.951174;0.636381;;
26/10/2018;0.951174;0.637287;;
26/10/2018;0.951174;0.637016;;
26/10/2018;0.951174;0.636664;;
26/10/2018;0.951174;0.636291;;
26/10/2018;0.951174;0.636701;;
26/10/2018;0.951174;0.636193;;
26/10/2018;0.951174;0.635463;;
26/10/2018;0.951174;0.63535;;
26/10/2018;0.951174;0.635892;;
26/10/2018;0.951174;0.635132;;
26/10/2018;0.951174;0.633748;;
26/10/2018;0.951174;0.633133;;
26/10/2018;0.951174;0.633654;;
26/10/2018;0.951174;0.633501;;
26/10/2018;0.951174;0.633342;;
26/10/2018;0.951174;0.632705;;
26/10/2018;0.951174;0.632026;;
26/10/2018;0.951174;0.631715;;
26/10/2018;0.951174;0.632798;;
26/10/2018;0.951174;0.631063;;
26/10/2018;0.951174;0.630618;;
26/10/2018;0.951174;0.633845;;
26/10/2018;0.951174;0.632397;;
26/10/2018;0.951174;0.631724;;
26/10/2018;0.951174;0.632228;;
26/10/2018;0.951174;0.63178;;
26/10/2018;0.951174;0.63257;;
26/10/2018;0.951174;0.632634;;
26/10/2018;0.951174;0.631866;;
26/10/2018;0.951174;0.631757;;
26/10/2018;0.951174;0.630994;;
26/10/2018;0.951174;0.630823;;
26/10/2018;0.951174;0.628981;;
26/10/2018;0.951174;0.631586;;
27/10/2018;0.951174;0.629237;;
27/10/2018;0.951174;0.632657;;
27/10/2018;0.951174;0.631669;;
27/10/2018;0.951174;0.631948;;
27/10/2018;0.951174;0.63202;;
27/10/2018;0.951174;0.63249;;
27/10/2018;0.951174;0.632446;;
27/10/2018;0.951174;0.632688;;
27/10/2018;0.951174;0.632627;;
27/10/2018;0.951174;0.632924;;
27/10/2018;0.951174;0.632788;;
27/10/2018;0.951174;0.632395;;
27/10/2018;0.951174;0.632204;;
27/10/2018;0.951174;0.63215;;
27/10/2018;0.951174;0.632251;;
27/10/2018;0.951174;0.631899;;
27/10/2018;0.951174;0.632312;;
27/10/2018;0.951174;0.633721;;
27/10/2018;0.951174;0.634241;;
27/10/2018;0.951174;0.63434;;
27/10/2018;0.951174;0.634347;;
27/10/2018;0.951174;0.634104;;
27/10/2018;0.951174;0.63412;;
27/10/2018;0.951174;0.634115;;
27/10/2018;0.951174;0.633526;;
27/10/2018;0.951174;0.633032;;
27/10/2018;0.951174;0.632939;;
27/10/2018;0.951174;0.632485;;
27/10/2018;0.951174;0.632587;;
27/10/2018;0.951174;0.632587;;
27/10/2018;0.951174;0.632457;;
27/10/2018;0.951174;0.632675;;
27/10/2018;0.951174;0.631897;;
27/10/2018;0.951174;0.631913;;
27/10/2018;0.951174;0.631073;;
27/10/2018;0.951174;0.630671;;
27/10/2018;0.951174;0.629635;;
27/10/2018;0.951174;0.628986;;
27/10/2018;0.951174;0.629417;;
27/10/2018;0.951174;0.628067;;
27/10/2018;0.951174;0.628516;;
27/10/2018;0.951174;0.629157;;
27/10/2018;0.951174;0.629514;;
27/10/2018;0.951174;0.629533;;
27/10/2018;0.951174;0.630882;;
27/10/2018;0.951174;0.630425;;
27/10/2018;0.951174;0.628721;;
27/10/2018;0.951174;0.629851;;
28/10/2018;0.951174;0.62986;;
28/10/2018;0.951174;0.630134;;
28/10/2018;0.951174;0.629603;;
28/10/2018;0.951174;0.62932;;
28/10/2018;0.951174;0.629985;;
28/10/2018;0.951174;0.628952;;
28/10/2018;0.951174;0.629154;;
28/10/2018;0.951174;0.628366;;
28/10/2018;0.951174;0.627998;;
28/10/2018;0.951174;0.627121;;
28/10/2018;0.951174;0.627281;;
28/10/2018;0.951174;0.628312;;
28/10/2018;0.951174;0.627304;;
28/10/2018;0.951174;0.627649;;
28/10/2018;0.951174;0.627736;;
28/10/2018;0.951174;0.627583;;
28/10/2018;0.951174;0.626967;;
28/10/2018;0.951174;0.626266;;
28/10/2018;0.951174;0.627101;;
28/10/2018;0.951174;0.626772;;
28/10/2018;0.951174;0.62588;;
28/10/2018;0.951174;0.626175;;
28/10/2018;0.951174;0.626022;;
28/10/2018;0.951174;0.625342;;
28/10/2018;0.951174;0.626268;;
28/10/2018;0.951174;0.626411;;
28/10/2018;0.951174;0.626254;;
28/10/2018;0.951174;0.62622;;
28/10/2018;0.951174;0.62618;;
28/10/2018;0.951174;0.626375;;
28/10/2018;0.951174;0.626972;;
28/10/2018;0.951174;0.62717;;
28/10/2018;0.951174;0.626226;;
28/10/2018;0.951174;0.626177;;
28/10/2018;0.951174;0.626516;;
28/10/2018;0.951174;0.626603;;
28/10/2018;0.951174;0.626739;;
28/10/2018;0.951174;0.626639;;
28/10/2018;0.951174;0.62623;;
28/10/2018;0.951174;0.626113;;
28/10/2018;0.951174;0.625737;;
28/10/2018;0.951174;0.62709;;
28/10/2018;0.951174;0.626162;;
28/10/2018;0.951174;0.625581;;
28/10/2018;0.951174;0.62504;;
28/10/2018;0.951174;0.62517;;
28/10/2018;0.951174;0.625018;;
28/10/2018;0.951174;0.62578;;
29/10/2018;0.951174;0.625188;;
29/10/2018;0.951174;0.626079;;
29/10/2018;0.951174;0.626192;;
29/10/2018;0.951174;0.625668;;
29/10/2018;0.951174;0.626085;;
29/10/2018;0.951174;0.62573;;
29/10/2018;0.951174;0.625935;;
29/10/2018;0.951174;0.625791;;
29/10/2018;0.951174;0.626559;;
29/10/2018;0.951174;0.627509;;
29/10/2018;0.951174;0.627415;;
29/10/2018;0.951174;0.626993;;
29/10/2018;0.951174;0.625803;;
29/10/2018;0.951174;0.62696;;
29/10/2018;0.951174;0.626752;;
29/10/2018;0.951174;0.626305;;
29/10/2018;0.951174;0.626464;;
29/10/2018;0.951174;0.627108;;
29/10/2018;0.951174;0.627378;;
29/10/2018;0.951174;0.626611;;
29/10/2018;0.951174;0.625507;;
29/10/2018;0.951174;0.625685;;
29/10/2018;0.951174;0.626233;;
29/10/2018;0.951174;0.625047;;
29/10/2018;0.951174;0.625198;;
29/10/2018;0.951174;0.625071;;
29/10/2018;0.951174;0.625759;;
29/10/2018;0.951174;0.62499;;
29/10/2018;0.951174;0.625479;;
29/10/2018;0.951174;0.625235;;
29/10/2018;0.951174;0.624952;;
29/10/2018;0.951174;0.624529;;
29/10/2018;0.951174;0.623886;;
29/10/2018;0.951174;0.623613;;
29/10/2018;0.951174;0.624435;;
29/10/2018;0.951174;0.62339;;
29/10/2018;0.951174;0.622638;;
29/10/2018;0.951174;0.623773;;
29/10/2018;0.951174;0.623061;;
29/10/2018;0.951174;0.623686;;
29/10/2018;0.951174;0.622294;;
29/10/2018;0.951174;0.621154;;
29/10/2018;0.951174;0.614804;;
29/10/2018;0.951174;0.610811;;
29/10/2018;0.951174;0.612489;;
29/10/2018;0.951174;0.612271;;
29/10/2018;0.951174;0.612743;;
29/10/2018;0.951174;0.614394;;
30/10/2018;0.951174;0.614311;;
30/10/2018;0.951174;0.613547;;
30/10/2018;0.951174;0.613842;;
30/10/2018;0.951174;0.612771;;
30/10/2018;0.951174;0.61306;;
30/10/2018;0.951174;0.612926;;
30/10/2018;0.951174;0.612593;;
30/10/2018;0.951174;0.612103;;
30/10/2018;0.951174;0.61084;;
30/10/2018;0.951174;0.610668;;
30/10/2018;0.951174;0.610727;;
30/10/2018;0.951174;0.610732;;
30/10/2018;0.951174;0.611541;;
30/10/2018;0.951174;0.611981;;
30/10/2018;0.951174;0.612128;;
30/10/2018;0.951174;0.612724;;
30/10/2018;0.951174;0.613549;;
30/10/2018;0.951174;0.611647;;
30/10/2018;0.951174;0.611722;;
30/10/2018;0.951174;0.613412;;
30/10/2018;0.951174;0.612938;;
30/10/2018;0.951174;0.613798;;
30/10/2018;0.951174;0.612147;;
30/10/2018;0.951174;0.612704;;
30/10/2018;0.951174;0.613124;;
30/10/2018;0.951174;0.612461;;
30/10/2018;0.951174;0.612713;;
30/10/2018;0.951174;0.614052;;
30/10/2018;0.951174;0.612601;;
30/10/2018;0.951174;0.613304;;
